ano,mes,sigla_uf,id_municipio,id_municipio_6,cnae_2_secao,cnae_2_subclasse,cbo_2002,saldo_movimentacao,categoria,grau_instrucao,idade,horas_contratuais,raca_cor,sexo,salario_mensal,tipo_empregador,tipo_estabelecimento,tipo_movimentacao,tipo_deficiencia,indicador_trabalho_intermitente,indicador_trabalho_parcial,tamanho_estabelecimento_janeiro,indicador_aprendiz,origem_informacao,indicador_fora_prazo
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,5,,,3,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2402600,240260,N,8291100,413115,1,101,7,,,3,3,,0,1,20,0,0,0,6,0,1,1
2020,10,RN,2408102,240810,N,7820500,515110,-1,101,7,,,3,1,,0,1,43,0,0,0,10,0,1,1
2020,10,RN,2400703,240070,F,4292801,517410,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2401453,240145,A,119907,621005,1,101,3,,,3,1,,0,1,20,0,0,0,5,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,4,,,3,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,7,,,3,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,C,1412601,411010,1,103,7,,,3,1,,0,1,10,0,0,0,10,1,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,101,7,,,3,3,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2402600,240260,F,4313400,782510,1,101,7,,,3,1,,0,1,20,0,0,0,2,0,1,1
2020,10,RN,2408102,240810,N,7820500,517410,-1,101,5,,,3,1,,0,1,43,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,101,4,,,3,3,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2401107,240110,S,9511800,521130,-1,101,7,,,3,1,,0,1,40,0,0,0,3,0,1,1
2020,10,RN,2400703,240070,F,4292801,517410,1,101,3,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2414209,241420,I,5611203,513505,-1,101,5,,,6,1,,0,1,31,0,0,0,2,0,1,1
2020,10,RN,2408102,240810,C,1412601,761327,1,101,7,,,3,3,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,422105,-1,101,6,,,6,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,621005,-1,101,4,,,3,1,,0,1,43,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,422105,-1,111,7,,,6,3,,0,1,31,0,1,0,10,0,1,1
2020,10,RN,2409407,240940,J,6203100,212405,1,101,9,,,6,1,,0,1,20,0,0,0,4,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,7,,,6,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,6,,,3,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,103,7,,,3,3,,0,1,10,0,0,0,10,1,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,7,,,1,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,P,8512100,251505,-1,101,9,,,3,3,,0,1,31,0,0,0,6,0,1,1
2020,10,RN,2403251,240325,N,8211300,422110,1,101,7,,,3,3,,0,1,20,0,0,0,4,0,1,1
2020,10,RN,2408102,240810,N,8220200,422315,-1,101,9,,,3,3,,0,1,31,0,0,0,5,0,1,1
2020,10,RN,2408102,240810,S,9412001,422105,1,999,9,,,6,3,,0,1,25,0,0,0,4,0,2,1
2020,10,RN,2408102,240810,G,4772500,521110,-1,999,7,,,9,3,,0,1,31,0,9,9,3,0,3,1
2020,10,RN,2408102,240810,I,5611201,142105,1,101,7,,,3,1,,0,1,20,0,0,0,6,0,1,1
2020,10,RN,2408102,240810,Q,8610101,324115,-1,101,7,,,1,3,,0,1,31,0,0,1,2,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,7,,,6,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2407104,240710,G,4723700,513405,1,999,7,,,6,1,,0,1,20,0,0,0,3,0,2,1
2020,10,RN,2408102,240810,G,4724500,241040,-1,999,8,,,9,1,,0,1,31,0,9,9,2,0,3,1
2020,10,RN,2408102,240810,I,5510801,516210,-1,101,7,,,1,3,,0,1,43,0,0,0,5,0,1,1
2020,10,RN,2408102,240810,N,7820500,763210,-1,101,7,,,3,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408003,240800,G,4789005,354130,1,101,9,,,1,1,,0,1,20,0,0,0,6,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,2,,,3,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2400703,240070,F,4292801,517410,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2401453,240145,A,119907,621005,1,101,3,,,1,1,,0,1,10,0,0,0,5,0,1,1
2020,10,RN,2400703,240070,F,4292801,517410,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,1,,,3,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,101,5,,,3,3,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,C,1412601,761327,1,101,7,,,1,1,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,763210,-1,101,6,,,3,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,623020,-1,101,7,,,3,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,782320,-1,101,9,,,3,1,,0,1,43,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,P,8599601,333105,1,101,7,,,1,3,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2408003,240800,F,4120400,715405,1,101,5,,,3,1,,0,4,20,0,0,0,1,0,1,1
2020,10,RN,2411056,241105,G,4711302,848510,-1,101,4,,,3,1,,0,1,31,0,0,0,4,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,103,1,,,3,3,,0,1,10,0,0,0,10,1,1,1
2020,10,RN,2409308,240930,F,4120400,717020,-1,101,7,,,3,1,,0,4,31,0,0,0,4,0,1,1
2020,10,RN,2402600,240260,N,8291100,413115,1,101,9,,,3,3,,0,1,20,0,0,0,6,0,1,1
2020,10,RN,2400703,240070,F,4292801,517410,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2401453,240145,A,119907,621005,1,101,3,,,1,1,,0,1,20,0,0,0,6,0,1,1
2020,10,RN,2408102,240810,C,1412601,761327,1,101,7,,,3,1,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2408003,240800,L,6822600,514325,-1,101,7,,,1,1,,0,1,31,0,0,0,4,0,1,1
2020,10,RN,2408003,240800,F,4120400,717020,1,101,7,,,3,1,,0,4,20,0,0,0,1,0,1,1
2020,10,RN,2408102,240810,N,7820500,768625,-1,101,6,,,1,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,F,4120400,715210,-1,101,7,,,3,1,,0,1,40,0,0,0,3,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,7,,,3,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2401453,240145,A,119907,621005,1,101,3,,,1,1,,0,1,10,0,0,0,5,0,1,1
2020,10,RN,2408102,240810,C,1412601,761327,1,101,6,,,6,1,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,G,4755501,318810,-1,101,7,,,3,3,,0,1,40,0,0,0,4,0,1,1
2020,10,RN,2408003,240800,A,119907,621005,-1,101,2,,,2,1,,0,1,43,0,0,0,8,0,1,1
2020,10,RN,2408003,240800,G,4541205,351510,-1,101,7,,,3,1,,0,1,31,0,0,0,5,0,1,1
2020,10,RN,2408102,240810,I,5611201,513425,1,101,6,,,3,3,,0,1,20,0,0,0,5,0,1,1
2020,10,RN,2401453,240145,A,119907,621005,-1,101,2,,,3,1,,0,1,40,0,0,0,7,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,103,6,,,3,1,,0,1,10,0,0,0,10,1,1,1
2020,10,RN,2408102,240810,N,7820500,410105,-1,101,7,,,6,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2402006,240200,M,6920601,411010,1,101,7,,,6,1,,0,1,20,0,0,0,2,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,103,7,,,3,1,,0,1,10,0,0,0,10,1,1,1
2020,10,RN,2401008,240100,A,119907,621005,1,101,2,,,1,1,,0,1,20,0,0,0,6,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,101,7,,,3,3,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,261305,-1,101,7,,,2,1,,0,1,43,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,8121400,413115,-1,101,9,,,3,3,,0,1,40,0,0,0,7,0,1,1
2020,10,RN,2408003,240800,Q,8730199,223305,1,999,9,,,1,1,,0,1,20,0,0,0,7,0,2,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,7,,,3,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,7,,,6,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2407807,240780,N,8211300,411005,-1,101,1,,,6,3,,0,1,31,0,0,0,1,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,7,,,6,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,101,7,,,6,3,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2405801,240580,G,4711302,514225,-1,101,7,,,1,1,,0,1,31,0,0,0,2,0,1,1
2020,10,RN,2408102,240810,C,1412601,391125,1,101,6,,,3,3,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,101,7,,,3,3,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2401008,240100,A,119907,621005,1,101,3,,,1,1,,0,1,10,0,0,0,6,0,1,1
2020,10,RN,2408102,240810,N,8211300,514320,-1,101,2,,,6,3,,0,1,31,0,0,0,4,0,1,1
2020,10,RN,2408003,240800,F,4120400,715405,1,101,1,,,3,1,,0,4,20,0,0,0,1,0,1,1
2020,10,RN,2408102,240810,G,4642701,414125,1,101,9,,,1,3,,0,1,20,0,0,9,10,0,1,1
2020,10,RN,2408102,240810,F,4120400,724110,-1,101,5,,,3,1,,0,4,43,0,0,0,5,0,1,1
2020,10,RN,2400703,240070,F,4292801,517410,1,101,3,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2408003,240800,M,7112000,521110,1,101,6,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2408102,240810,N,8112500,514325,-1,101,7,,,6,1,,0,1,40,0,0,0,5,0,1,1
2020,10,RN,2409407,240940,I,5611203,519110,1,101,7,,,6,1,,0,1,20,0,0,0,2,0,1,1
2020,10,RN,2408102,240810,N,7820500,422105,-1,101,7,,,3,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2400703,240070,F,4292801,517410,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,5,,,3,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,N,7820500,514225,-1,101,5,,,3,1,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2402006,240200,F,4120400,715210,1,105,7,,,1,3,,2,4,20,0,0,0,99,0,1,1
2020,10,RN,2408102,240810,C,1412601,763215,1,101,7,,,1,3,,0,1,20,0,0,0,10,0,1,1
2020,10,RN,2403251,240325,G,4772500,521140,1,111,7,,,3,3,,0,1,20,0,1,0,1,0,1,1
2020,10,RN,2408102,240810,F,4292801,724410,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,RN,2408003,240800,G,4789005,354130,1,101,7,,,1,1,,0,1,20,0,0,0,6,0,1,1
2020,10,RN,2408102,240810,N,7820500,422105,-1,101,7,,,3,3,,0,1,31,0,0,0,10,0,1,1
2020,10,RN,2408102,240810,C,1412601,411010,1,103,7,,,3,3,,0,1,10,0,0,0,10,1,1,1
2020,10,RN,2408102,240810,M,7020400,312320,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5102793,510279,G,4711302,521125,-1,101,7,,,3,1,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,F,4120400,717020,-1,101,6,,,3,1,,0,4,31,0,0,0,3,0,1,1
2020,10,MT,5105259,510525,F,4120400,717020,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103254,510325,G,4712100,521125,1,101,7,,,1,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5105259,510525,C,3321000,782515,1,105,4,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5105259,510525,C,3321000,724410,1,105,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5108402,510840,N,8230002,517410,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,G,4649402,342125,-1,101,8,,,3,1,,0,1,40,0,0,0,3,0,1,1
2020,10,MT,5103403,510340,N,8111700,517410,-1,101,5,,,6,1,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,I,5611202,411005,1,101,7,,,3,1,,0,1,20,0,0,0,6,0,1,1
2020,10,MT,5107602,510760,G,4711302,421125,1,101,7,,,3,3,,0,1,20,0,0,0,3,0,1,1
2020,10,MT,5103403,510340,I,5611201,513205,-1,101,7,,,6,3,,0,1,40,0,0,0,4,0,1,1
2020,10,MT,5107925,510792,G,4712100,421125,-1,101,6,,,1,3,,0,1,43,0,0,0,2,0,1,1
2020,10,MT,5108402,510840,G,4723700,519110,-1,101,5,,,3,1,,0,1,31,0,0,0,2,0,1,1
2020,10,MT,5103403,510340,F,4222701,911325,-1,101,7,,,3,1,,0,1,40,0,0,0,5,0,1,1
2020,10,MT,5103403,510340,C,2391503,521110,-1,101,9,,,1,3,,0,1,31,0,0,0,3,0,1,1
2020,10,MT,5105200,510520,A,161003,612005,1,101,7,,,3,1,,0,1,20,0,0,0,5,0,1,1
2020,10,MT,5105259,510525,G,4752100,521110,1,101,7,,,6,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5106224,510622,H,4930202,782510,-1,101,7,,,3,1,,0,1,40,0,0,0,1,0,1,1
2020,10,MT,5105259,510525,C,3321000,725205,1,105,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5105259,510525,C,3321000,724410,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,F,4120400,411010,-1,101,7,,,3,1,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5105903,510590,N,8299706,421125,1,101,6,,,3,3,,0,1,20,0,0,0,2,0,1,1
2020,10,MT,5106505,510650,I,5510801,514320,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,F,4120400,715305,1,101,7,,,1,1,,0,4,20,0,0,0,4,0,1,1
2020,10,MT,5105150,510515,B,810099,514120,-1,101,7,,,6,3,,0,1,31,0,0,0,4,0,1,1
2020,10,MT,5103403,510340,P,8599604,411005,-1,101,8,,,6,3,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,G,4711302,421125,1,101,7,,,1,3,,0,1,20,0,0,0,3,0,1,1
2020,10,MT,5108402,510840,P,8599601,333105,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103379,510337,G,4712100,782510,-1,101,7,,,6,3,,0,1,40,0,0,0,4,0,1,1
2020,10,MT,5103403,510340,S,9602502,514225,-1,105,5,,,3,3,,0,1,40,0,0,0,3,0,1,1
2020,10,MT,5103403,510340,G,4772500,414135,1,101,7,,,2,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5106158,510615,C,1610203,773340,1,101,7,,,1,1,,0,1,10,0,0,0,1,0,1,1
2020,10,MT,5106224,510622,F,4321500,951105,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103353,510335,F,4120400,715210,1,101,5,,,5,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103254,510325,G,4711302,521125,1,101,7,,,6,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103353,510335,J,6110803,214370,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,G,4781400,521110,-1,101,7,,,4,3,,0,1,31,0,0,0,3,0,1,1
2020,10,MT,5105259,510525,A,155501,623305,1,101,7,,,3,3,,2,3,20,0,0,0,99,0,1,1
2020,10,MT,5107925,510792,I,5611203,513435,1,101,6,,,3,3,,0,1,20,0,0,0,5,0,1,1
2020,10,MT,5102793,510279,G,4711302,514120,-1,101,7,,,1,1,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5106158,510615,C,1610203,773125,1,101,7,,,1,1,,0,1,10,0,0,0,1,0,1,1
2020,10,MT,5108402,510840,F,4120400,716610,-1,101,6,,,3,1,,0,4,43,0,0,0,2,0,1,1
2020,10,MT,5106158,510615,C,1610203,773340,-1,101,4,,,3,1,,0,1,40,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,G,4712100,421125,1,101,7,,,6,3,,0,1,10,0,0,0,4,0,1,1
2020,10,MT,5107602,510760,I,5611201,513505,1,101,7,,,3,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107925,510792,H,4930202,782510,-1,101,6,,,1,1,,0,1,40,0,0,0,3,0,1,1
2020,10,MT,5107602,510760,G,4673700,523105,1,101,7,,,3,1,,0,1,20,0,0,0,3,0,1,1
2020,10,MT,5106158,510615,C,1610203,773340,1,101,7,,,2,1,,0,1,10,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,F,4120400,717020,1,101,7,,,6,1,,0,1,20,0,0,0,3,0,1,1
2020,10,MT,5107602,510760,I,5611201,513505,1,101,7,,,3,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107263,510726,L,6810202,621005,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,P,8512100,231110,1,101,9,,,3,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5106505,510650,I,5510801,513405,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107958,510795,G,4541205,914405,1,101,6,,,3,1,,0,1,20,0,0,0,2,0,1,1
2020,10,MT,5103403,510340,G,4789004,519310,1,101,7,,,6,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107925,510792,C,2930101,422105,-1,101,6,,,3,3,,0,1,31,0,0,0,3,0,1,1
2020,10,MT,5102793,510279,G,4711302,521125,-1,101,7,,,1,1,,0,1,40,0,0,0,1,0,1,1
2020,10,MT,5106372,510637,I,5620104,513205,-1,101,5,,,6,3,,0,1,40,0,0,0,2,0,1,1
2020,10,MT,5106158,510615,C,1610203,773120,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,P,8512100,231210,-1,101,9,,,1,1,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5100250,510025,F,4120400,716610,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103353,510335,G,4752100,951320,-1,101,7,,,3,1,,0,1,40,0,0,0,2,0,1,1
2020,10,MT,5103403,510340,I,5611201,513405,-1,101,7,,,3,1,,0,1,43,0,0,0,4,0,1,1
2020,10,MT,5107040,510704,N,8299799,351730,1,101,7,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,F,4120400,411005,-1,101,7,,,3,3,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5106224,510622,F,4321500,951105,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,I,5611203,513435,-1,101,7,,,3,1,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5107305,510730,H,4930201,782510,1,101,2,,,2,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,M,7111100,318505,1,101,7,,,3,3,,0,1,20,0,0,0,3,0,1,1
2020,10,MT,5104807,510480,C,2330303,783225,-1,101,6,,,3,1,,0,1,31,0,0,0,2,0,1,1
2020,10,MT,5107925,510792,G,4520001,953115,-1,101,7,,,3,1,,0,1,31,0,0,0,4,0,1,1
2020,10,MT,5103502,510350,H,4930202,782510,1,101,6,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103379,510337,G,4712100,848510,-1,101,7,,,6,1,,0,1,40,0,0,0,4,0,1,1
2020,10,MT,5103403,510340,S,9602501,514120,1,101,7,,,3,3,,0,1,10,0,0,0,3,0,1,1
2020,10,MT,5106224,510622,F,4321500,951105,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5108402,510840,G,4781400,521110,-1,101,9,,,1,3,,0,1,40,0,0,0,3,0,1,1
2020,10,MT,5107909,510790,I,5611201,513405,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,N,8219999,782510,1,101,2,,,1,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,H,4930202,782510,-1,101,6,,,3,1,,0,1,40,0,0,0,6,0,1,1
2020,10,MT,5103403,510340,M,6920601,142105,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107909,510790,I,5611201,513205,-1,101,7,,,1,3,,0,1,40,0,0,0,3,0,1,1
2020,10,MT,5103403,510340,M,6920601,413110,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5105150,510515,G,4712100,414105,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,H,5212500,717020,-1,101,7,,,3,1,,0,1,40,0,0,0,7,0,1,1
2020,10,MT,5103254,510325,G,4712100,421125,1,101,7,,,6,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5105259,510525,C,3321000,725205,1,105,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107925,510792,G,4711302,421125,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107958,510795,I,5620104,513505,1,101,7,,,3,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,F,4120400,717020,-1,101,7,,,3,1,,0,1,43,0,0,0,2,0,1,1
2020,10,MT,5103403,510340,M,6911701,241005,-1,101,9,,,3,3,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5105259,510525,G,4752100,521110,1,101,7,,,6,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,G,4729699,421125,-1,101,7,,,1,3,,0,1,31,0,0,0,4,0,1,1
2020,10,MT,5107602,510760,F,4120400,717020,1,101,7,,,3,1,,0,4,20,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,L,6822600,411005,-1,101,7,,,6,3,,0,1,40,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,H,4930202,411005,-1,101,7,,,3,3,,0,1,31,0,0,0,6,0,1,1
2020,10,MT,5107958,510795,I,5611201,513420,-1,101,7,,,3,1,,0,1,31,0,0,0,4,0,1,1
2020,10,MT,5103403,510340,F,4120400,752305,-1,101,6,,,3,1,,0,1,43,0,0,0,4,0,1,1
2020,10,MT,5102504,510250,G,4541202,414105,-1,101,7,,,3,1,,0,1,31,0,0,0,5,0,1,1
2020,10,MT,5108402,510840,G,4511102,521110,-1,101,7,,,3,1,,0,1,40,0,0,0,5,0,1,1
2020,10,MT,5107925,510792,A,163600,848425,-1,101,7,,,3,1,,0,1,43,0,0,0,3,0,1,1
2020,10,MT,5106158,510615,C,1610203,715135,1,101,7,,,1,1,,0,1,10,0,0,0,1,0,1,1
2020,10,MT,5107958,510795,C,3314711,914405,1,101,6,,,3,1,,0,1,20,0,0,0,2,0,1,1
2020,10,MT,5106505,510650,I,5510801,514320,-1,101,7,,,6,1,,0,1,32,0,0,0,1,0,1,1
2020,10,MT,5103353,510335,G,4623106,514320,1,101,7,,,6,3,,0,1,20,0,0,0,2,0,1,1
2020,10,MT,5105259,510525,F,4120400,717020,-1,101,7,,,6,1,,0,1,40,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,I,5611203,513435,-1,101,7,,,3,3,,0,1,40,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,P,8512100,231110,-1,101,9,,,3,3,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,H,5212500,717020,1,101,7,,,6,1,,0,1,20,0,0,0,7,0,1,1
2020,10,MT,5107925,510792,G,4754701,514120,1,101,7,,,6,3,,0,1,20,0,0,0,1,0,1,1
2020,10,MT,5101803,510180,L,6821801,411005,-1,101,7,,,1,3,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,H,5212500,717020,-1,101,7,,,6,1,,0,1,40,0,0,0,7,0,1,1
2020,10,MT,5107305,510730,H,4930201,782510,-1,101,3,,,1,1,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5103254,510325,G,4712100,421125,-1,101,7,,,6,3,,0,1,40,0,0,0,1,0,1,1
2020,10,MT,5105259,510525,G,4781400,513505,-1,101,7,,,6,3,,0,1,31,0,0,0,2,0,1,1
2020,10,MT,5103403,510340,G,4731800,421125,1,101,7,,,1,1,,0,1,20,0,0,0,3,0,1,1
2020,10,MT,5103254,510325,G,4711302,521125,-1,101,7,,,6,3,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,I,5611201,513505,-1,999,7,,,6,1,,0,1,40,0,0,0,1,0,2,1
2020,10,MT,5103403,510340,N,8299706,421205,-1,101,7,,,2,3,,0,1,31,0,0,0,2,0,1,1
2020,10,MT,5103403,510340,G,4731800,421125,-1,101,7,,,1,3,,0,1,40,0,0,0,3,0,1,1
2020,10,MT,5102504,510250,G,4541202,414105,-1,101,7,,,3,3,,0,1,40,0,0,0,5,0,1,1
2020,10,MT,5103502,510350,F,4399103,142305,-1,101,7,,,3,3,,0,1,40,0,0,0,1,0,1,1
2020,10,MT,5107925,510792,J,6110803,313215,1,101,6,,,6,1,,0,1,20,0,0,0,4,0,1,1
2020,10,MT,5103403,510340,L,6821801,142105,-1,101,7,,,3,3,,0,1,31,0,0,0,3,0,1,1
2020,10,MT,5102793,510279,G,4711302,514120,1,101,7,,,2,3,,0,1,10,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,K,6622300,411010,-1,101,7,,,6,3,,0,1,31,0,0,0,3,0,1,1
2020,10,MT,5107602,510760,H,5212500,717020,-1,101,5,,,3,1,,0,1,32,0,0,0,7,0,1,1
2020,10,MT,5103403,510340,F,4120400,716610,-1,101,7,,,3,1,,0,4,40,0,0,0,1,0,1,1
2020,10,MT,5103403,510340,G,4649499,521105,-1,101,7,,,6,1,,0,1,43,0,0,0,4,0,1,1
2020,10,MT,5108402,510840,F,4120400,514325,1,101,4,,,3,1,,0,1,20,0,0,0,2,0,1,1
2020,10,MT,5106224,510622,H,4930202,782510,-1,101,7,,,3,1,,0,1,31,0,0,0,1,0,1,1
2020,10,MT,5107602,510760,P,8513900,231210,1,999,7,,,3,3,,0,1,20,0,0,0,3,0,2,1
2020,10,MT,5107925,510792,G,4711302,521125,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,1
