ano,mes,sigla_uf,id_municipio,id_municipio_6,cnae_2_secao,cnae_2_subclasse,cbo_2002,saldo_movimentacao,categoria,grau_instrucao,idade,horas_contratuais,raca_cor,sexo,salario_mensal,tipo_empregador,tipo_estabelecimento,tipo_movimentacao,tipo_deficiencia,indicador_trabalho_intermitente,indicador_trabalho_parcial,tamanho_estabelecimento_janeiro,indicador_aprendiz,origem_informacao,indicador_fora_prazo
2021,5,ES,3204658,320465,C,2391502,712205,1,101,2,,,6,1,,0,1,20,0,0,0,3,0,1,0
2020,7,PE,2611606,261160,G,4781400,521110,1,101,9,,,1,3,,0,1,20,0,0,0,4,0,1,0
2020,7,PE,2606200,260620,G,4744099,317205,1,101,9,,,3,1,,0,1,20,0,0,0,6,0,1,0
2020,7,PE,2606002,260600,F,4120400,715305,1,101,7,,,6,1,,0,1,20,0,0,0,4,0,1,0
2020,7,PE,2606804,260680,C,2539000,911305,1,101,7,,,3,1,,0,1,20,0,0,0,7,0,1,0
2020,7,PE,2607901,260790,Q,8610101,322205,1,101,7,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,7,PE,2611101,261110,Q,8630502,322205,-1,101,7,,,3,3,,0,1,40,0,0,0,9,0,1,0
2020,7,PE,2604106,260410,G,4771701,421125,1,101,7,,,1,1,,0,1,10,0,0,0,1,0,1,0
2020,7,PE,2611606,261160,F,4120400,724110,1,101,7,,,6,1,,0,1,20,0,0,0,5,0,1,0
2020,7,PE,2611606,261160,G,4619200,514325,1,101,5,,,1,3,,0,1,20,0,0,0,1,0,1,0
2020,7,PE,2612505,261250,I,5611201,421125,-1,101,7,,,6,3,,0,1,40,0,0,0,3,0,1,0
2020,7,PE,2609600,260960,M,7112000,732120,-1,101,7,,,3,1,,0,1,31,0,0,0,9,0,1,0
2020,7,PE,2613602,261360,G,4771701,521110,-1,101,7,,,4,3,,0,1,31,0,0,0,3,0,1,0
2020,7,PE,2604106,260410,I,5590699,351105,1,101,8,,,2,1,,0,1,20,0,0,0,2,0,1,0
2020,7,PE,2611606,261160,N,8220200,354135,1,101,8,,,3,3,,0,1,20,0,0,0,10,0,1,0
2020,7,PE,2611606,261160,C,2869100,862305,1,101,6,,,3,3,,0,1,20,0,0,0,7,0,1,0
2020,7,PE,2604106,260410,F,4120400,717020,1,101,2,,,3,1,,0,1,20,0,0,0,3,0,1,0
2020,7,PE,2611606,261160,Q,8610101,223505,-1,999,9,,,1,3,,0,1,45,0,0,0,9,0,2,0
2020,7,PE,2611408,261140,A,113000,622110,-1,101,2,,,1,1,,0,1,31,0,0,0,10,0,1,0
2020,7,PE,2611606,261160,N,7820500,410105,-1,101,7,,,3,3,,0,1,31,0,0,0,10,0,1,0
2020,7,PE,2601201,260120,G,4711302,421125,1,101,7,,,1,3,,0,1,20,0,0,0,1,0,1,0
2020,7,PE,2611606,261160,Q,8800600,422305,1,101,7,,,1,1,,0,1,10,0,0,0,8,0,1,0
2021,5,PA,1505536,150553,S,9601701,782305,-1,111,5,,,3,1,,0,1,31,0,1,0,3,0,1,0
2021,5,PA,1500800,150080,N,7820500,783210,-1,101,5,,,3,1,,0,1,31,0,0,0,6,0,1,0
2021,5,PA,1501501,150150,C,1091101,141615,-1,999,7,,,3,3,,0,1,40,0,0,0,6,0,2,0
2021,5,PA,1506807,150680,C,2342702,828110,1,101,7,,,1,1,,0,1,20,0,0,0,4,0,1,0
2021,5,PA,1504422,150442,C,2330301,717020,1,101,4,,,3,1,,0,1,20,1,0,0,7,0,1,0
2021,5,PA,1500602,150060,G,4782201,521110,-1,101,7,,,3,3,,0,1,31,0,0,0,2,0,1,0
2021,5,PA,1503606,150360,E,3812200,514320,-1,101,7,,,3,1,,0,1,31,0,0,0,6,0,1,0
2021,5,PA,1501402,150140,G,4639701,521110,-1,103,6,,,3,1,,0,1,43,0,0,0,7,1,1,0
2021,5,PA,1502756,150275,A,139305,411005,1,103,6,,,3,1,,0,1,10,0,0,1,9,1,1,0
2021,5,PA,1505536,150553,F,4211101,782510,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,0
2021,5,PA,1504208,150420,G,4691500,521110,-1,101,7,,,3,3,,0,1,31,0,0,0,7,0,1,0
2021,5,PA,1506807,150680,G,4744001,412205,-1,101,7,,,3,1,,0,1,43,0,0,0,2,0,1,0
2021,5,PA,1507458,150745,G,4771704,414110,1,101,5,,,3,1,,0,1,20,0,0,0,4,0,1,0
2021,5,PA,1504208,150420,F,4299599,717020,1,101,2,,,2,1,,0,4,20,0,0,0,10,0,1,0
2021,5,PA,1501402,150140,F,4321500,860115,1,101,7,,,3,1,,0,1,20,0,0,0,10,0,1,0
2021,5,PA,1501303,150130,H,5021102,411005,-1,103,5,,,1,1,,0,1,43,0,0,1,8,1,1,0
2021,5,PA,1501402,150140,G,4711302,848510,1,101,7,,,3,1,,0,1,20,0,0,0,8,0,1,0
2021,5,PA,1500800,150080,N,8111700,517410,1,101,7,,,3,1,,0,1,20,0,0,0,5,0,1,0
2021,5,PA,1505536,150553,F,4211101,782510,-1,101,5,,,3,1,,0,1,31,0,0,0,10,0,1,0
2021,5,PA,1501758,150175,A,151202,411005,1,101,7,,,3,1,,2,3,20,0,0,0,99,0,1,0
2021,5,PA,1501402,150140,F,4321500,951105,1,101,5,,,3,1,,0,1,20,0,0,0,10,0,1,0
2021,5,PA,1502152,150215,F,4292801,717020,1,101,7,,,3,1,,0,1,20,0,0,0,9,0,1,0
2021,5,PA,1500800,150080,G,4752100,313315,1,101,7,,,3,1,,0,1,20,0,0,0,1,0,1,0
2021,5,PA,1500800,150080,I,5620101,513205,-1,101,7,,,6,1,,0,1,31,0,0,0,6,0,1,0
2021,5,PA,1501303,150130,G,4617600,784205,1,101,7,,,3,1,,0,1,20,0,0,0,7,0,1,0
2021,5,PA,1505486,150548,G,4711302,513425,1,999,7,,,6,3,,0,1,20,0,0,0,1,0,2,0
2021,5,PA,1501402,150140,G,4711301,513435,1,101,7,,,3,1,,0,1,20,0,0,0,9,0,1,0
2021,5,PA,1500800,150080,C,1092900,782510,1,101,7,,,1,1,,0,1,20,0,0,0,7,0,1,0
2021,5,PA,1505536,150553,F,4211101,717020,1,101,5,,,3,1,,0,1,20,0,0,0,1,0,1,0
2021,5,PA,1502152,150215,N,7732201,517310,1,101,7,,,6,1,,0,1,20,0,0,0,6,0,1,0
2021,5,PA,1508084,150808,G,4784900,782510,1,101,5,,,3,1,,0,1,20,0,0,0,2,0,1,0
2021,5,PA,1503457,150345,A,151201,715125,1,101,5,,,3,1,,2,3,20,0,0,0,99,0,1,0
2021,5,PA,1504208,150420,N,8129000,514325,-1,101,7,,,3,1,,0,1,31,0,0,0,8,0,1,0
2021,5,PA,1502152,150215,F,4292802,720145,1,101,6,,,1,1,,0,1,20,0,0,0,8,0,1,0
2020,10,DF,5300108,530010,G,4781400,521110,-1,999,7,,,6,1,,0,1,40,0,0,0,4,0,2,0
2020,10,DF,5300108,530010,F,4120400,715210,1,101,5,,,6,1,,0,1,20,0,0,0,6,0,1,0
2020,10,DF,5300108,530010,G,4711302,521125,1,101,7,,,3,3,,0,1,20,0,0,0,7,0,1,0
2020,10,DF,5300108,530010,N,8211300,521115,-1,105,8,,,3,1,,0,1,40,0,0,0,9,0,1,0
2020,10,DF,5300108,530010,Q,8630504,322415,-1,999,7,,,3,3,,0,1,31,0,0,0,2,0,2,0
2020,10,DF,5300108,530010,G,4711302,421125,-1,101,6,,,6,3,,0,1,31,0,0,0,8,0,1,0
2020,10,DF,5300108,530010,P,8541400,411005,-1,101,7,,,1,3,,0,1,31,0,0,0,6,0,1,0
2020,10,DF,5300108,530010,Q,8610102,223505,-1,101,9,,,6,3,,0,1,31,0,0,0,9,0,1,0
2020,10,DF,5300108,530010,G,4771701,223405,-1,101,9,,,3,3,,0,1,43,0,0,0,4,0,1,0
2020,10,DF,5300108,530010,M,7319002,521115,1,101,7,,,3,3,,0,1,20,0,0,0,1,0,1,0
2020,10,DF,5300108,530010,I,5620102,513435,-1,101,5,,,6,1,,0,1,31,0,0,0,4,0,1,0
2020,10,DF,5300108,530010,I,5611201,513435,1,101,7,,,6,1,,0,1,20,0,0,0,1,0,1,0
2020,10,DF,5300108,530010,G,4711302,521140,1,101,6,,,3,3,,0,1,20,0,0,0,5,0,1,0
2020,10,DF,5300108,530010,Q,8650001,354125,1,101,9,,,1,3,,0,1,20,0,0,0,1,0,1,0
2020,10,DF,5300108,530010,I,5611203,514320,-1,101,7,,,6,3,,0,1,40,0,0,0,7,0,1,0
2020,10,DF,5300108,530010,G,4754701,411010,1,101,9,,,3,1,,0,1,20,0,0,0,3,0,1,0
2020,10,DF,5300108,530010,P,8532500,521110,-1,999,8,,,6,1,,0,1,45,0,0,0,4,0,2,0
2020,10,DF,5300108,530010,F,4322302,351505,1,101,9,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,10,DF,5300108,530010,N,8211300,514320,1,101,7,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,10,DF,5300108,530010,G,4771701,517425,-1,101,7,,,3,3,,0,1,40,0,0,0,3,0,1,0
2020,10,DF,5300108,530010,I,5611201,513505,-1,101,7,,,1,1,,0,1,40,0,0,0,7,0,1,0
2020,10,DF,5300108,530010,K,6493000,524105,-1,101,8,,,3,1,,0,1,40,0,0,0,5,0,1,0
2020,10,DF,5300108,530010,C,1094500,325205,1,101,6,,,3,1,,0,1,20,0,0,0,7,0,1,0
2020,10,DF,5300108,530010,Q,8610101,225125,1,101,9,,,1,1,,0,1,20,0,0,0,10,0,1,0
2020,10,DF,5300108,530010,G,4711302,521125,1,101,7,,,1,3,,0,1,20,0,0,0,5,0,1,0
2020,10,DF,5300108,530010,F,4120400,717020,1,101,2,,,3,1,,0,4,20,0,0,0,1,0,1,0
2020,10,DF,5300108,530010,F,4221905,411005,-1,103,8,,,6,1,,0,1,43,0,0,0,5,1,1,0
2020,10,DF,5300108,530010,F,4110700,410105,1,101,7,,,3,1,,0,1,20,0,0,0,7,0,1,0
2020,10,DF,5300108,530010,Q,8610102,241040,-1,101,9,,,3,3,,0,1,31,0,0,0,1,0,1,0
2020,10,DF,5300108,530010,G,4672900,414110,-1,101,4,,,3,1,,0,1,31,0,0,0,6,0,1,0
2020,10,DF,5300108,530010,F,4120400,715210,-1,101,3,,,1,1,,0,1,43,0,0,0,7,0,1,0
2020,10,DF,5300108,530010,J,6021700,411005,-1,103,6,,,2,3,,0,1,33,0,0,0,7,1,1,0
2020,10,DF,5300108,530010,F,4120400,715305,1,101,5,,,3,1,,0,1,20,0,0,0,2,0,1,0
2020,10,DF,5300108,530010,I,5611201,513505,1,101,5,,,3,3,,0,1,20,0,0,0,3,0,1,0
2020,10,DF,5300108,530010,N,8121400,514320,1,101,7,,,1,3,,0,1,20,0,0,0,10,0,1,0
2020,5,PE,2611606,261160,J,6209100,411010,-1,101,7,,,3,1,,0,1,31,0,0,0,2,0,1,0
2020,5,PE,2606200,260620,C,1721400,411005,1,101,7,,,6,3,,0,1,20,0,0,0,9,0,1,0
2020,5,PE,2611606,261160,M,7020400,421125,1,101,7,,,3,1,,0,1,20,0,0,0,6,0,1,0
2020,5,PE,2611606,261160,G,4781400,421125,-1,101,7,,,3,3,,0,1,43,0,0,0,6,0,1,0
2020,5,PE,2606002,260600,Q,8640201,515215,-1,999,7,,,1,3,,0,1,40,0,0,0,4,0,2,0
2020,5,PE,2610707,261070,N,8121400,514320,-1,999,2,,,1,1,,0,1,31,0,0,0,8,0,2,0
2020,5,PE,2611606,261160,S,9602502,411010,-1,999,9,,,6,3,,0,1,31,0,0,0,2,0,2,0
2020,5,PE,2607000,260700,A,119907,622510,-1,101,4,,,3,1,,0,1,31,0,0,0,8,0,1,0
2020,5,PE,2609600,260960,G,4712100,783225,-1,101,7,,,1,1,,0,1,40,0,0,0,4,0,1,0
2020,5,PE,2611606,261160,N,7820500,515210,1,106,7,,,3,3,,0,1,20,0,0,0,6,0,1,0
2020,5,PE,2606804,260680,C,1071600,622110,1,101,1,,,2,1,,0,1,20,0,0,0,10,0,1,0
2020,5,PE,2607901,260790,C,2071100,354130,-1,101,7,,,3,1,,0,1,31,0,0,0,8,0,1,0
2020,5,PE,2611606,261160,N,8220200,422310,1,101,9,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,5,PE,2614857,261485,G,4772500,421125,-1,101,7,,,6,3,,0,1,40,0,0,0,2,0,1,0
2020,5,PE,2612208,261220,F,4222701,301110,-1,101,7,,,3,1,,0,1,31,0,0,0,9,0,1,0
2020,5,PE,2611101,261110,F,4120400,715210,1,101,5,,,3,1,,0,4,20,0,0,0,6,0,1,0
2020,5,PE,2616407,261640,C,1013901,848520,1,105,5,,,3,1,,0,1,20,0,0,0,10,0,1,0
2020,5,PE,2611606,261160,N,8220200,420130,1,101,9,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,5,PE,2607901,260790,H,4930202,252105,1,101,80,,,3,3,,0,1,20,0,0,0,5,0,1,0
2020,5,PE,2607901,260790,H,5250804,783210,1,101,7,,,3,1,,0,1,20,0,0,0,8,0,1,0
2020,5,PE,2611606,261160,F,4222701,717020,-1,101,6,,,2,1,,0,4,31,0,0,0,5,0,1,0
2020,5,PE,2614204,261420,C,1071600,622110,1,101,5,,,2,1,,0,1,20,0,0,0,10,0,1,0
2020,5,PE,2611606,261160,N,7820500,411010,1,106,7,,,6,1,,0,1,20,0,0,0,10,0,1,0
2020,5,PE,2611606,261160,Q,8610101,516345,1,101,7,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,5,PE,2611606,261160,N,8220200,422310,1,101,8,,,3,3,,0,1,20,0,0,0,9,0,1,0
2020,5,PE,2611606,261160,C,3250704,763210,-1,101,4,,,3,3,,0,1,31,0,0,0,7,0,1,0
2020,5,PE,2615300,261530,C,1931400,711230,1,101,2,,,3,1,,0,1,20,0,0,0,8,0,1,0
2021,10,PB,2506301,250630,C,1012101,391215,-1,101,7,,,6,1,,0,1,31,0,0,0,10,0,1,0
2021,10,PB,2504009,250400,C,1413403,763210,-1,101,7,,,1,3,,0,1,31,0,0,0,2,0,1,0
2021,10,PB,2507507,250750,G,4649499,421125,1,101,7,,,3,3,,0,1,97,0,0,0,1,0,1,0
2021,10,PB,2508901,250890,M,6920601,411005,1,101,9,,,3,3,,0,1,97,0,0,0,5,0,1,0
2021,10,PB,2503209,250320,C,1359600,223405,-1,101,9,,,3,1,,0,1,31,0,0,1,3,0,1,0
2021,10,PB,2507507,250750,G,4789002,375120,-1,101,7,,,3,1,,0,1,40,0,0,0,4,0,1,0
2021,10,PB,2507507,250750,C,1733800,784205,1,101,7,,,6,3,,0,1,97,0,0,0,5,0,1,0
2021,10,PB,2507507,250750,G,4753900,421125,1,101,7,,,3,3,,0,1,97,0,0,0,1,0,1,0
2021,10,PB,2507507,250750,K,6422100,253215,-1,101,9,,,1,3,,0,1,40,0,0,0,3,0,1,0
2021,10,PB,2501807,250180,S,9601703,911305,1,101,5,,,3,1,,0,1,97,0,0,0,2,0,1,0
2021,10,PB,2513703,251370,C,1532700,811770,1,101,7,,,1,1,,0,1,97,0,0,0,10,0,1,0
2021,10,PB,2507507,250750,I,5611201,517420,-1,101,4,,,2,1,,0,1,31,0,0,0,4,0,1,0
2021,10,PB,2504009,250400,N,8220200,422310,1,101,8,,,1,1,,0,1,97,0,0,0,10,0,1,0
2021,10,PB,2507507,250750,G,4615000,414215,-1,101,7,,,3,1,,0,1,40,0,0,0,1,0,1,0
2021,10,PB,2507804,250780,M,7112000,411010,1,101,9,,,1,1,,0,1,97,0,0,0,1,0,1,0
2021,10,PB,2507507,250750,J,6190699,521110,-1,101,7,,,6,3,,0,1,40,0,0,0,2,0,1,0
2021,10,PB,2507507,250750,F,4120400,717020,1,101,4,,,3,1,,0,4,97,0,0,0,5,0,1,0
2021,10,PB,2513703,251370,L,6810203,715210,1,101,5,,,3,1,,0,4,97,0,0,0,1,0,1,0
2021,10,PB,2514453,251445,F,4221902,724205,1,101,6,,,3,1,,0,1,97,0,0,0,1,0,1,0
2021,10,PB,2503209,250320,G,4763601,521140,1,105,5,,,3,1,,0,1,97,0,0,0,5,0,1,0
2020,3,ES,3204906,320490,I,5611201,513405,1,999,7,,,6,1,,0,1,20,0,0,0,1,0,2,0
2020,3,ES,3200706,320070,C,2391503,712220,1,101,4,,,1,1,,0,1,10,0,0,0,2,0,1,0
2020,3,ES,3205309,320530,G,4789001,521110,-1,999,7,,,6,3,,0,1,45,0,0,0,3,0,2,0
2020,3,ES,3205309,320530,G,4781400,421125,-1,999,7,,,3,3,,0,1,31,0,0,0,3,0,2,0
2020,3,ES,3201308,320130,H,4930202,413110,1,101,6,,,1,1,,0,1,20,0,0,9,1,0,1,0
2020,3,ES,3201506,320150,G,4711302,521140,-1,101,7,,,3,3,,0,1,31,0,0,0,7,0,1,0
2020,3,ES,3201209,320120,G,4711302,848510,-1,101,7,,,1,1,,0,1,31,0,0,0,5,0,1,0
2020,3,ES,3205002,320500,H,4930202,354130,-1,101,8,,,3,1,,0,1,31,0,0,0,7,0,1,0
2020,3,ES,3205309,320530,S,9601701,516305,1,101,8,,,2,3,,0,1,20,0,0,0,5,0,1,0
2020,3,ES,3205309,320530,H,4911600,342405,-1,101,7,,,3,1,,0,1,31,0,0,0,10,0,1,0
2020,3,ES,3205309,320530,G,4781400,521110,1,101,7,,,3,3,,0,1,20,0,0,0,3,0,1,0
2020,3,ES,3204906,320490,G,4742300,715615,1,101,5,,,1,1,,0,1,20,0,0,0,4,0,1,0
2020,3,ES,3205309,320530,Q,8621601,322205,1,111,9,,,3,3,,0,1,20,0,1,0,7,0,1,0
2020,3,ES,3204500,320450,G,4530703,914405,1,101,7,,,1,1,,0,1,20,0,0,0,3,0,1,0
2020,3,ES,3205002,320500,C,3313901,715615,-1,101,7,,,3,1,,0,1,43,0,0,0,8,0,1,0
2020,3,ES,3205200,320520,I,5611203,513205,-1,999,7,,,1,3,,0,1,31,0,0,0,3,0,2,0
2020,3,ES,3203205,320320,G,4744001,411005,-1,101,7,,,1,1,,0,1,31,0,0,0,2,0,1,0
2020,3,ES,3201209,320120,Q,8610101,322205,1,101,7,,,6,3,,0,1,20,0,0,0,10,0,1,0
2020,3,ES,3205309,320530,N,8121400,412205,1,101,5,,,3,3,,0,1,20,0,0,0,10,0,1,0
2020,3,ES,3200607,320060,I,5611201,513405,-1,101,7,,,3,1,,0,1,43,0,0,0,5,0,1,0
2020,3,ES,3205309,320530,G,4753900,521110,-1,101,7,,,3,3,,0,1,40,0,0,0,4,0,1,0
2020,3,ES,3205200,320520,I,5510801,513205,1,101,7,,,1,3,,0,1,20,0,0,0,5,0,1,0
2020,3,ES,3205002,320500,F,4399199,782510,-1,101,6,,,3,1,,0,1,31,0,0,0,3,0,1,0
2020,3,ES,3201308,320130,I,5620101,513205,-1,111,5,,,2,1,,0,1,31,0,1,0,7,0,1,0
2020,3,ES,3205069,320506,Q,8610101,322205,-1,101,7,,,1,3,,0,1,40,0,0,0,7,0,1,0
2020,3,ES,3203205,320320,S,9512600,731320,1,101,7,,,1,1,,0,1,20,0,0,0,4,0,1,0
2020,3,ES,3205002,320500,F,4292801,725205,-1,101,4,,,3,1,,0,1,43,0,0,0,9,0,1,0
2020,3,ES,3200607,320060,G,4530701,414125,-1,101,7,,,1,1,,0,1,31,0,0,0,6,0,1,0
2020,3,ES,3205002,320500,F,4399102,411010,1,101,7,,,2,3,,0,1,20,0,0,0,9,0,1,0
2020,3,ES,3203205,320320,C,3101200,784205,1,101,6,,,3,1,,0,1,20,0,0,0,8,0,1,0
2020,3,ES,3203205,320320,H,4924800,782410,1,101,5,,,3,1,,0,1,20,0,0,1,2,0,1,0
2020,3,ES,3205309,320530,H,4911600,724315,1,103,7,,,3,1,,0,1,20,2,0,0,10,1,1,0
2020,3,ES,3205200,320520,N,8112500,517410,1,101,6,,,1,1,,0,1,20,0,0,0,3,0,1,0
2020,3,ES,3205200,320520,G,4530703,411005,-1,103,6,,,2,3,,0,1,43,0,0,0,8,1,1,0
2020,3,ES,3205200,320520,Q,8610101,223405,-1,101,80,,,1,1,,0,1,40,0,0,0,10,0,1,0
2020,3,ES,3200409,320040,I,5510801,513315,-1,101,6,,,3,3,,0,1,43,0,0,0,5,0,1,0
2020,3,ES,3203205,320320,N,8299799,715220,-1,101,5,,,1,1,,0,1,43,0,0,9,1,0,1,0
2020,3,ES,3202207,320220,C,1011201,513505,-1,101,4,,,3,3,,0,1,31,0,0,0,8,0,1,0
2020,3,ES,3205309,320530,B,710302,911305,1,103,7,,,3,3,,0,1,20,0,0,0,10,1,1,0
2020,3,ES,3201506,320150,K,6550200,422105,-1,101,7,,,1,3,,0,1,43,0,0,0,6,0,1,0
2020,3,ES,3205002,320500,C,3314799,411010,-1,101,7,,,1,3,,0,1,31,0,0,0,4,0,1,0
2021,11,DF,5300108,530010,N,7830200,422105,-1,101,6,,,3,3,,0,1,31,0,0,0,10,0,1,0
2021,11,DF,5300108,530010,J,6209100,142510,1,101,8,,,1,1,,0,1,97,0,0,0,5,0,1,0
2021,11,DF,5300108,530010,S,9529101,411005,-1,101,6,,,6,1,,0,1,90,0,0,0,2,0,1,0
2021,11,DF,5300108,530010,I,5611201,513405,1,101,7,,,3,3,,0,1,97,0,0,0,3,0,1,0
2021,11,DF,5300108,530010,N,8211300,142305,1,101,7,,,1,1,,0,1,97,0,0,0,4,0,1,0
2021,11,DF,5300108,530010,R,9313100,224120,1,101,9,,,1,1,,0,1,97,0,0,1,1,0,1,0
2021,11,DF,5300108,530010,S,9499500,521110,1,103,6,,,3,1,,0,1,97,0,0,0,9,1,1,0
2021,11,DF,5300108,530010,J,6110803,313315,1,101,7,,,1,1,,0,1,97,0,0,0,5,0,1,0
2021,11,DF,5300108,530010,R,9312300,411010,1,101,7,,,6,3,,0,1,97,0,0,0,7,0,1,0
2021,11,DF,5300108,530010,N,7830200,514320,-1,101,4,,,6,3,,0,1,31,0,0,0,10,0,1,0
2021,11,DF,5300108,530010,M,7112000,724110,1,101,4,,,6,1,,0,4,97,0,0,0,1,0,1,0
2021,11,DF,5300108,530010,N,8211300,421125,-1,999,7,,,4,3,,0,1,31,0,0,0,6,0,2,0
2021,11,DF,5300108,530010,G,4781400,411010,1,101,7,,,2,1,,0,1,97,0,0,0,5,0,1,0
2021,11,DF,5300108,530010,G,4789004,354125,1,101,7,,,1,1,,0,1,97,0,0,0,3,0,1,0
2021,11,DF,5300108,530010,G,4782202,521110,1,101,7,,,3,3,,0,1,97,0,0,0,2,0,1,0
2021,11,DF,5300108,530010,H,4930202,914410,1,101,6,,,3,1,,0,1,97,0,0,0,1,0,1,0
2021,11,DF,5300108,530010,J,6190601,413110,1,101,9,,,6,3,,0,1,97,0,0,0,1,0,1,0
2021,11,DF,5300108,530010,S,9602502,411010,1,101,9,,,6,1,,0,1,97,0,0,0,1,0,1,0
2021,11,DF,5300108,530010,Q,8630504,422105,1,101,7,,,6,3,,0,1,97,0,0,0,2,0,1,0
2021,11,DF,5300108,530010,N,8011101,517330,1,101,7,,,6,1,,0,1,97,0,0,0,9,0,1,0
2021,11,DF,5300108,530010,G,4711302,784205,-1,101,7,,,1,1,,0,1,40,0,0,0,5,0,1,0
2021,11,DF,5300108,530010,C,1094500,841805,1,101,7,,,2,3,,0,1,97,0,0,0,7,0,1,0
2021,11,DF,5300108,530010,J,6203100,142520,-1,101,80,,,3,1,,0,1,31,0,0,0,8,0,1,0
2021,11,DF,5300108,530010,J,6201501,212405,1,101,9,,,6,1,,0,1,97,0,0,0,5,0,1,0
2021,11,DF,5300108,530010,J,6201501,142330,-1,101,80,,,6,1,,0,1,40,0,0,0,8,0,1,0
2021,11,DF,5300108,530010,N,8121400,514320,-1,101,7,,,3,3,,0,1,31,0,0,0,8,0,1,0
2021,11,DF,5300108,530010,S,9430800,411005,1,103,4,,,1,1,,0,1,97,0,0,0,9,1,1,0
2021,11,DF,5300108,530010,J,6201501,261210,1,101,9,,,3,1,,0,1,97,0,0,0,10,0,1,0
2021,11,DF,5300108,530010,N,8129000,514320,1,111,7,,,6,1,,0,1,97,0,1,9,1,0,1,0
2021,11,DF,5300108,530010,Q,8640202,411005,-1,103,6,,,6,1,,0,1,43,0,0,1,7,1,1,0
2021,11,DF,5300108,530010,F,4321500,318105,1,101,7,,,6,1,,0,1,97,0,0,0,4,0,1,0
2021,11,DF,5300108,530010,G,4691500,421125,1,101,7,,,3,3,,0,1,97,0,0,0,6,0,1,0
2021,11,DF,5300108,530010,P,8599699,411010,1,101,7,,,1,3,,0,1,97,0,0,0,6,0,1,0
2021,11,DF,5300108,530010,J,6203100,212405,-1,101,9,,,1,1,,0,1,40,0,0,0,10,0,1,0
2021,11,DF,5300108,530010,N,8211300,782305,1,101,7,,,1,1,,0,1,97,0,0,0,5,0,1,0
2021,11,DF,5300108,530010,F,4120400,411005,1,101,8,,,3,3,,0,1,97,0,0,0,10,0,1,0
2021,11,DF,5300108,530010,N,8219999,784205,-1,101,4,,,3,1,,0,1,31,0,0,0,6,0,1,0
2021,11,DF,5300108,530010,G,4729699,513435,1,101,7,,,6,1,,0,1,97,0,0,0,2,0,1,0
2021,11,DF,5300108,530010,G,4644301,414110,-1,101,7,,,3,3,,0,1,40,0,0,0,4,0,1,0
2020,4,PA,1501303,150130,F,4211101,715705,1,101,7,,,3,1,,0,1,20,0,0,0,5,0,1,0
2020,4,PA,1501402,150140,S,9602501,422120,-1,999,7,,,3,3,,0,1,43,0,0,0,4,0,2,0
2020,4,PA,1501402,150140,Q,8800600,411005,-1,103,6,,,3,3,,0,1,43,0,0,0,8,1,1,0
2020,4,PA,1506138,150613,G,4530703,414105,-1,101,6,,,3,1,,0,1,31,0,0,0,4,0,1,0
2020,4,PA,1505536,150553,G,4520001,252315,1,999,7,,,3,3,,0,1,10,0,0,0,2,0,2,0
2020,4,PA,1501402,150140,N,8129000,514225,-1,101,4,,,3,1,,0,1,43,0,0,0,2,0,1,0
2020,4,PA,1504208,150420,I,5510801,422120,-1,999,7,,,3,1,,0,1,31,0,0,0,3,0,2,0
2020,4,PA,1504422,150442,N,8299799,783105,-1,101,9,,,3,1,,0,1,31,0,0,0,5,0,1,0
2020,4,PA,1505536,150553,C,3314710,724315,1,101,7,,,3,1,,0,1,10,0,0,0,9,0,1,0
2020,4,PA,1505536,150553,F,4292802,721325,-1,101,7,,,3,1,,0,1,31,0,0,0,8,0,1,0
2020,4,PA,1501402,150140,F,4391600,717020,1,999,6,,,3,1,,0,1,20,0,0,0,3,0,2,0
2020,4,PA,1501402,150140,N,7820500,514320,1,101,7,,,3,3,,0,1,20,0,0,0,7,0,1,0
2020,4,PA,1501303,150130,G,4711302,513505,1,999,7,,,3,1,,0,1,20,0,0,0,5,0,2,0
2020,4,PA,1506807,150680,Q,8640202,223405,-1,101,9,,,3,1,,0,1,31,0,0,0,3,0,1,0
2020,4,PA,1501501,150150,F,4211101,717020,-1,101,7,,,1,1,,0,1,31,0,0,0,6,0,1,0
2020,4,PA,1501402,150140,F,4120400,715230,-1,999,6,,,3,1,,9,4,31,0,0,0,4,0,2,0
2020,3,MS,5002704,500270,G,4711302,513205,1,101,7,,,3,3,,0,1,20,0,0,0,7,0,1,0
2020,5,MS,5002704,500270,G,4711302,521125,-1,101,7,,,3,3,,0,1,31,0,0,0,7,0,1,0
2020,5,MS,5002902,500290,C,1011201,784205,-1,101,4,,,3,1,,0,1,43,0,0,0,9,0,1,0
2020,5,MS,5008305,500830,A,210101,632125,-1,101,4,,,6,1,,0,1,40,0,0,0,9,0,1,0
2020,5,MS,5007695,500769,C,1012103,848520,-1,101,7,,,3,3,,0,1,31,0,0,0,10,0,1,0
