ano,mes,sigla_uf,id_municipio,id_municipio_6,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,tempo_emprego,quantidade_horas_contratadas,salario_mensal,saldo_movimentacao,indicador_aprendiz,indicador_trabalho_intermitente,indicador_trabalho_parcial,indicador_portador_deficiencia,tipo_deficiencia,cbo_2002,cnae_1,cnae_2,cnae_2_subclasse,grau_instrucao,idade,sexo,raca_cor,subsetor_ibge,bairros_sp,bairros_fortaleza,bairros_rj,distritos_sp,regiao_administrativas_df,regiao_administrativas_rj,regiao_administrativas_sp,regiao_corede,regiao_corede_04,regiao_gov_sp,regiao_senac_pr,regiao_senai_pr,regiao_senai_sp,subregiao_senai_pr
2007,12,SP,3535507,353550,02,03,11,09,7.0,44,470.0,-1,0,,,0,,621005,000-1,01130,00000-1,05,29,01,02,25,9999,0000,0000,9999,0000,,007,,99,035,99,,026,99
2007,12,SP,3539301,353930,02,03,11,06,8.0,44,1218.0,-1,0,,,0,,622110,000-1,01130,00000-1,03,33,01,02,25,9999,0000,0000,9999,0000,,004,,99,017,99,,004,99
2007,12,SP,3522703,352270,01,03,02,01,0.0,44,470.0,1,0,,,0,,621005,000-1,01334,00000-1,04,31,01,02,25,9999,0000,0000,9999,0000,,005,,99,039,99,,027,99
2007,12,SP,3506102,350610,02,03,04,05,5.0,44,380.0,-1,0,,,0,,622505,000-1,01334,00000-1,02,29,01,02,25,9999,0000,0000,9999,0000,,002,,99,041,99,,037,99
2007,12,SP,3506102,350610,02,03,04,05,5.0,44,380.0,-1,0,,,0,,622505,000-1,01334,00000-1,02,35,01,02,25,9999,0000,0000,9999,0000,,002,,99,041,99,,037,99
2007,12,SP,3500105,350010,02,03,04,06,9.0,44,480.0,-1,0,,,0,,622110,000-1,01130,00000-1,03,30,01,02,25,9999,0000,0000,9999,0000,,008,,99,032,99,,035,99
2007,12,SP,3500105,350010,02,03,04,06,10.0,44,480.0,-1,0,,,0,,622110,000-1,01130,00000-1,03,48,02,02,25,9999,0000,0000,9999,0000,,008,,99,032,99,,035,99
2007,12,SP,3526803,352680,02,03,04,06,9.0,44,451.0,-1,0,,,0,,622110,000-1,01130,00000-1,02,49,01,02,25,9999,0000,0000,9999,0000,,003,,99,022,99,,023,99
2007,12,SP,3539301,353930,02,03,04,01,7.0,44,500.0,-1,0,,,0,,622110,000-1,01130,00000-1,03,20,01,02,25,9999,0000,0000,9999,0000,,004,,99,017,99,,004,99
2007,12,SP,3550308,355030,01,03,01,01,0.0,44,500.0,1,0,,,0,,411005,000-1,14126,1412601,07,22,01,08,11,,0000,0000,,0000,,013,,99,001,99,,046,99
2007,12,SP,3522703,352270,02,03,04,06,6.0,44,380.0,-1,0,,,0,,622505,000-1,01334,00000-1,04,45,01,02,25,9999,0000,0000,9999,0000,,005,,99,039,99,,027,99
2007,12,SP,3507506,350750,01,03,02,04,0.0,44,411.0,1,0,,,0,,622505,000-1,01334,00000-1,03,29,01,02,25,9999,0000,0000,9999,0000,,015,,99,010,99,,007,99
2007,12,SP,3526704,352670,02,03,06,01,2.0,44,583.0,-1,0,,,0,,715210,000-1,41204,4120400,06,33,01,02,15,9999,0000,0000,9999,0000,,004,,99,017,99,,004,99
2007,12,SP,3513801,351380,02,03,08,01,1.0,40,600.0,-1,0,,,0,,783225,000-1,49302,4930201,05,21,01,08,20,9999,0000,0000,9999,0000,,013,,99,001,99,,013,99
2007,6,MG,3106200,310620,01,01,02,04,0.0,44,420.0,1,0,,,0,,717020,000-1,41204,00000-1,04,20,01,02,15,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2007,6,MG,3106705,310670,01,01,02,02,0.0,44,420.0,1,0,,,0,,717020,000-1,47890,00000-1,04,50,01,04,16,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2007,6,MG,3118601,311860,02,01,04,01,16.0,44,459.0,-1,0,,,0,,848305,000-1,47211,00000-1,05,44,01,09,16,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2007,6,MG,3106705,310670,01,01,02,05,0.0,44,446.0,1,0,,,0,,784205,000-1,24415,00000-1,07,21,01,08,3,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2007,6,MG,3136702,313670,01,01,01,06,0.0,44,513.0,1,0,,,0,,862150,000-1,22226,00000-1,07,20,01,02,10,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2007,6,MG,3106200,310620,01,01,02,01,0.0,44,380.0,1,0,,,0,,313215,000-1,47539,00000-1,07,30,02,02,16,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2007,6,MG,3131307,313130,02,01,04,01,7.0,44,684.0,-1,0,,,0,,715125,000-1,43134,00000-1,07,19,01,02,15,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2012,10,DF,5300108,530010,02,01,05,05,3.0,44,700.0,-1,0,,,0,00,421125,52124,47113,4711302,06,20,02,02,16,,,,,0003,,999,,99,999,99,,999,99
2010,10,PE,2611101,261110,02,03,11,04,3.0,44,521.0,-1,0,,,0,00,622505,01341,01326,0132600,03,23,02,09,25,,,,,0000,,999,,99,999,99,,999,99
2010,10,PE,2611606,261160,01,01,02,09,0.0,36,510.0,1,0,,,0,00,421310,74993,82202,8220200,07,27,02,08,19,,,,,0000,,999,,99,999,99,,999,99
2010,10,PE,2611903,261190,01,01,02,09,0.0,44,547.0,1,0,,,0,00,622110,15610,10716,1071600,01,31,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2010,10,PE,2607208,260720,01,01,02,08,0.0,44,555.0,1,0,,,0,00,422105,74500,78108,7810800,07,19,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2010,10,PE,2611606,261160,02,01,04,03,6.0,44,600.0,-1,0,,,0,00,414105,52329,47814,4781400,07,18,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,10,PE,2611606,261160,01,01,02,02,0.0,44,711.0,1,0,,,0,00,521110,50300,45307,4530703,07,47,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2009,7,PE,2607901,260790,01,01,01,07,0.0,44,539.0,1,0,,,0,00,725105,31305,27333,2733300,07,33,01,02, 5,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,7,PE,2611606,261160,01,01,02,09,0.0,44,528.0,1,0,,,0,00,521120,74500,78205,7820500,07,22,02,02,19,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,7,PE,2601300,260130,01,01,02,06,0.0,44,800.0,1,0,,,0,00,715210,15946,11216,1121600,04,57,01,02,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,7,PE,2611606,261160,02,01,04,03,72.0,44,962.0,-1,0,,,0,00,510125,55212,56112,5611201,07,35,01,02,21,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,7,PE,2601201,260120,01,01,02,04,0.0,44,500.0,1,0,,,0,00,521105,51390,46397,4639701,07,37,01,08,17,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2012,8,PA,1501402,150140,01,01,02,03,0.0,44,830.0,1,0,,,0,00,521135,50504,47318,4731800,07,20,01,04,16,,,,,0000,,999,,99,999,99,,999,99
2011,4,ES,3205309,320530,01,01,01,04,0.0,44,558.0,1,0,,,0,00,513435,55220,56112,5611203,07,26,02,08,21,,,,,0000,,999,,99,999,99,,999,99
2011,4,ES,3203205,320320,01,01,02,05,0.0,44,712.0,1,0,,,0,00,784205,31135,27104,2710403,07,31,01,08, 5,,,,,0000,,999,,99,999,99,,999,99
2011,4,ES,3205309,320530,01,01,02,02,0.0,44,849.0,1,0,,,0,00,782510,50105,45111,4511102,05,23,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,4,ES,3205309,320530,01,01,02,01,0.0,44,621.0,1,0,,,0,00,784105,52124,47113,4711302,05,36,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2010,7,CE,2304400,230440,02,03,06,01,2.0,44,525.0,-1,0,,,0,00,717020,70408,81125,8112500,02,34,01,02,21,,,,,0000,,999,,99,999,99,,999,99
2010,7,CE,2304400,230440,01,03,02,06,0.0,44,525.0,1,0,,,0,00,717020,45217,41204,4120400,04,28,01,08,15,,0003,,,0000,,999,,99,999,99,,999,99
2010,7,CE,2304400,230440,01,01,02,06,0.0,44,510.0,1,0,,,0,00,421125,52124,47113,4711302,07,29,02,08,16,,0046,,,0000,,999,,99,999,99,,999,99
2010,7,CE,2304400,230440,02,01,04,05,44.0,44,526.0,-1,0,,,0,00,514320,74705,81214,8121400,06,41,01,04,21,,,,,0000,,999,,99,999,99,,999,99
2007,1,RJ,3304557,330455,02,01,04,04,6.0,44,561.0,-1,0,,,0,,717020,000-1,43304,00000-1,03,19,01,02,15,0000,0000,0590,0000,0000,16,999,,99,999,99,,999,99
2007,1,RJ,3304904,330490,01,01,02,01,0.0,44,370.0,1,0,,,0,,414105,000-1,45307,00000-1,05,26,01,02,16,0000,0000,9999,0000,0000,99,999,,99,999,99,,999,99
2008,11,BA,2927408,292740,01,01,02,01,0.0,44,550.0,1,0,,,0,00,411005,67202,66223,6622300,07,23,02,08,19,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,11,BA,2910727,291072,01,01,02,03,0.0,44,995.0,1,0,,,0,00,317205,52329,47814,4781400,07,25,02,08,16,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,11,BA,2918407,291840,02,01,06,01,12.0,44,816.0,-1,0,,,0,00,521110,01112,01113,0111301,07,25,01,08,25,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,11,BA,2927408,292740,01,01,02,03,0.0,44,490.0,1,0,,,0,00,521110,52329,47814,4781400,07,22,01,02,16,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,11,BA,2930204,293020,02,01,11,01,2.0,44,425.0,-1,0,,,0,00,632125,01341,01326,0132600,07,30,02,02,25,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,11,BA,2903201,290320,01,01,02,01,0.0,44,760.0,1,0,,,0,00,782510,51390,46397,4639701,05,52,01,08,17,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,11,BA,2928703,292870,01,01,01,01,0.0,44,415.0,1,0,,,0,00,411005,51462,46460,4646001,07,18,01,08,17,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,11,BA,2910800,291080,02,01,11,05,12.0,36,415.0,-1,1,,,0,00,911305,28118,25110,2511000,07,20,01,08,3,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,6,SP,3506102,350610,01,01,02,09,0.0,44,450.0,1,0,,,0,00,622505,01619,01610,0161099,02,23,01,04,25,9999,0000,0000,9999,0000,,002,,99,041,99,,037,99
2008,6,SP,3515186,351518,02,01,04,09,73.0,44,1429.0,-1,0,,,0,00,721210,31607,29450,2945000,07,33,01,02,5,9999,0000,0000,9999,0000,,004,,99,020,99,,030,99
2008,6,SP,3549805,354980,02,01,04,03,56.0,44,549.0,-1,0,,,0,00,413210,55212,56112,5611202,05,25,02,02,21,9999,0000,0000,9999,0000,,014,,99,028,99,,045,99
2008,6,SP,3550308,355030,01,01,02,04,0.0,44,446.0,1,0,,,0,00,517420,45217,41204,4120400,03,56,01,08,15,0002,0000,0000,0046,0000,,013,,99,001,99,,046,99
2008,6,SP,3551504,355150,02,01,04,03,25.0,44,1666.0,-1,0,,,0,00,731145,29319,28321,2832100,05,34,01,02,4,9999,0000,0000,9999,0000,,010,,99,021,99,,037,99
2008,6,SP,3509007,350900,01,01,02,01,0.0,44,851.0,1,0,,,0,00,715210,45500,43304,4330499,03,38,01,02,15,9999,0000,0000,9999,0000,,013,,99,001,99,,010,99
2008,6,SP,3507506,350750,02,01,11,05,3.0,44,608.0,-1,0,,,0,00,421125,52124,47113,4711302,07,20,02,08,16,9999,0000,0000,9999,0000,,015,,99,010,99,,007,99
2008,6,SP,3501707,350170,01,01,02,02,0.0,44,900.0,1,0,,,0,00,782510,60267,49302,4930202,05,31,01,02,20,9999,0000,0000,9999,0000,,005,,99,039,99,,003,99
2008,6,SP,3550308,355030,01,01,02,05,0.0,40,15275.0,1,0,,,0,00,241040,74993,82997,8299799,09,26,01,02,19,0789,0000,0000,0062,0000,,013,,99,001,99,,046,99
2008,12,PR,4103701,410370,02,01,04,01,13.0,44,523.0,-1,0,,,0,00,414105,52493,47890,4789099,07,24,02,02,16,0000,0000,0000,0000,0000,,999,,99,999,12,03,999,13
2008,12,PR,4125506,412550,02,01,04,05,13.0,44,1907.0,-1,0,,,0,00,951105,25224,22226,2222600,07,23,01,02,10,0000,0000,0000,0000,0000,,999,,99,999,07,02,999,01
2008,12,PR,4115200,411520,01,01,01,03,0.0,44,477.0,1,0,,,0,00,521125,52124,47113,4711302,06,27,02,02,16,0000,0000,0000,0000,0000,,999,,99,999,13,04,999,08
2009,9,CE,2303709,230370,01,01,01,01,0.0,44,475.0,1,0,,,0,00,513435,52299,47296,4729699,07,26,02,08,16,0000,9999,0000,0000,0000,,999,,99,999,99,,999,99
2009,9,CE,2301901,230190,01,01,01,08,0.0,36,581.0,1,0,,,0,00,322205,85120,86101,8610102,07,21,02,08,22,0000,9999,0000,0000,0000,,999,,99,999,99,,999,99
2009,9,CE,2304400,230440,01,01,02,04,0.0,44,490.0,1,0,,,0,00,421110,74705,81214,8121400,05,30,02,08,21,0000,0020,0000,0000,0000,,999,,99,999,99,,999,99
2009,9,CE,2304400,230440,01,01,02,09,0.0,44,526.0,1,0,,,0,00,331105,74500,78108,7810800,04,38,02,02,19,0000,0040,0000,0000,0000,,999,,99,999,99,,999,99
2009,9,CE,2304400,230440,01,01,02,01,0.0,44,930.0,1,0,,,0,00,141415,52132,47121,4712100,07,36,02,02,16,0000,0013,0000,0000,0000,,999,,99,999,99,,999,99
2009,9,CE,2307650,230765,02,01,04,09,12.0,44,1320.0,-1,0,,,0,00,391210,15849,10945,1094500,09,26,01,08,13,0000,9999,0000,0000,0000,,999,,99,999,99,,999,99
2009,9,CE,2304400,230440,02,01,11,03,1.0,44,514.0,-1,0,,,0,00,421125,52442,47440,4744001,07,27,02,08,16,0000,0003,0000,0000,0000,,999,,99,999,99,,999,99
2008,9,PE,2604809,260480,01,01,02,07,0.0,44,425.0,1,0,,,0,00,622110,15610,10716,1071600,02,41,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,9,PE,2611903,261190,01,01,02,06,0.0,44,425.0,1,0,,,0,00,622110,15610,10716,1071600,02,31,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,9,PE,2616308,261630,01,01,01,09,0.0,44,425.0,1,0,,,0,00,622110,15610,10716,1071600,02,20,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,9,PE,2611101,261110,02,01,11,01,3.0,44,425.0,-1,0,,,0,00,621005,01341,01326,0132600,04,19,02,08,25,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2010,8,MT,5100300,510030,01,03,02,02,0.0,42,510.0,1,0,,,0,00,641010,01155,01156,0115600,07,42,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2010,8,MT,5107602,510760,01,01,02,03,0.0,44,1042.0,1,0,,,0,00,914405,29920,33147,3314710,07,23,01,08, 4,,,,,0000,,999,,99,999,99,,999,99
2010,8,MT,5103403,510340,01,01,02,02,0.0,44,1140.0,1,0,,,0,00,782510,52248,47237,4723700,05,30,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2013,3,AM,1302603,130260,01,01,02,09,0.0,44,1587.0,1,0,,,0,00,784205,30228,26221,2622100,07,26,01,02, 4,,,,,0000,,999,,99,999,99,,999,99
2011,9,MS,5002704,500270,02,01,06,04,1.0,44,734.0,-1,0,,,0,00,992115,25127,22129,2212900,07,18,01,02, 9,,,,,0000,,999,,99,999,99,,999,99
2011,9,MS,5002704,500270,01,01,02,06,0.0,2,189.0,1,0,,,0,00,231340,80152,85139,8513900,09,27,01,02,23,,,,,0000,,999,,99,999,99,,999,99
2011,9,MS,5002704,500270,02,01,04,05,4.0,44,838.0,-1,0,,,0,00,914425,50202,45200,4520001,07,23,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2011,7,AM,1302603,130260,01,01,02,06,0.0,44,654.0,1,0,,,0,00,313320,30228,26221,2622100,07,30,02,08, 4,,,,,0000,,999,,99,999,99,,999,99
2011,7,AM,1302603,130260,01,01,02,08,0.0,44,666.0,1,0,,,0,00,784205,25291,22293,2229302,07,28,01,08,10,,,,,0000,,999,,99,999,99,,999,99
2011,1,MS,5002704,500270,02,01,04,05,2.0,44,744.0,-1,0,,,0,00,413230,52159,47130,4713001,07,23,02,04,16,,,,,0000,,999,,99,999,99,,999,99
2011,1,MS,5003306,500330,02,03,04,02,11.0,44,1128.0,-1,0,,,0,00,641015,01414,01512,0151201,01,45,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,1,MS,5001102,500110,01,03,02,04,0.0,44,561.0,1,0,,,0,00,411005,01414,01512,0151201,04,27,02,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,1,MS,5002704,500270,01,01,02,01,0.0,44,650.0,1,0,,,0,00,521115,51390,46371,4637106,07,22,01,09,17,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1100023,110002,01,01,02,04,0.0,44,1009.0,1,0,,,0,00,412205,55190,55906,5590699,07,32,02,08,21,,,,,0000,,999,,99,999,99,,999,99
2010,8,DF,5300108,530010,02,01,04,02,11.0,44,575.0,-1,0,,,0,00,421105,52442,47431,4743100,07,23,01,08,16,,,,,0011,,999,,99,999,99,,999,99
2010,8,DF,5300108,530010,01,01,02,02,0.0,44,560.0,1,0,,,0,00,519935,50105,45111,4511102,07,28,01,02,16,,,,,0001,,999,,99,999,99,,999,99
2011,7,MS,5006200,500620,02,01,04,06,2.0,44,573.0,-1,0,,,0,00,622110,24295,19314,1931400,02,44,01,01,10,,,,,0000,,999,,99,999,99,,999,99
2012,5,PB,2511202,251120,02,03,04,06,10.0,44,638.0,-1,0,,,0,00,623305,01457,01555,0155501,02,28,01,02,25,,,,,0000,,999,,99,999,99,,999,99
2013,10,RN,2407708,240770,01,01,01,02,0.0,44,710.0,1,0,,,0,00,521125,52132,47121,4712100,06,17,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2009,8,GO,5208707,520870,01,01,02,05,0.0,44,536.0,1,0,,,0,00,717020,45217,41204,4120400,03,35,01,08,15,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5201405,520140,01,01,02,07,0.0,44,566.0,1,0,,,0,00,517410,74705,81214,8121400,05,23,01,08,21,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5201405,520140,01,01,02,09,0.0,44,765.0,1,0,,,0,00,422105,74993,82997,8299799,07,18,02,08,19,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5213103,521310,01,01,01,09,0.0,44,511.0,1,0,,,0,00,784205,15113,10112,1011201,04,26,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5208707,520870,01,01,02,03,0.0,44,475.0,1,0,,,0,00,783225,60267,49302,4930202,07,31,01,02,20,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5220504,522050,01,01,02,07,0.0,44,556.0,1,0,,,0,00,622110,23400,19314,1931400,05,21,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5204508,520450,01,01,02,03,0.0,44,465.0,1,0,,,0,00,420105,52442,47440,4744099,05,20,02,02,16,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5208707,520870,01,01,02,05,0.0,44,465.0,1,0,,,0,00,783210,51918,46915,4691500,07,26,01,08,17,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5208707,520870,01,01,02,01,0.0,44,465.0,1,0,,,0,00,521110,18120,14126,1412601,07,21,02,08,11,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5211503,521150,01,01,02,02,0.0,44,466.0,1,0,,,0,00,717020,45217,41204,4120400,04,23,01,02,15,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,8,GO,5218300,521830,01,01,02,01,0.0,44,633.0,1,0,,,0,00,621005,01619,01610,0161099,02,37,01,09,25,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,1,MT,5105622,510562,02,01,06,06,0.0,44,636.0,-1,0,,,0,00,848525,15130,10139,1013902,05,34,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2011,10,MT,5103502,510350,01,03,02,04,0.0,44,1720.0,1,0,,,0,00,710205,01155,01156,0115600,04,38,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,10,MT,5107768,510776,01,03,02,05,0.0,44,983.0,1,0,,,0,00,641015,01155,01156,0115600,05,45,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2011,10,MT,5103403,510340,01,01,02,09,0.0,44,682.0,1,0,,,0,00,354605,45217,41204,4120400,07,29,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2011,10,MT,5102850,510285,01,01,02,01,0.0,44,568.0,1,0,,,0,00,914405,50415,45412,4541205,04,23,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,10,MT,5108402,510840,01,01,02,06,0.0,44,953.0,1,0,,,0,00,521110,50105,45111,4511101,07,37,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2011,10,MT,5108402,510840,01,01,02,01,0.0,44,1075.0,1,0,,,0,00,715125,71323,77322,7732201,07,43,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,PA,1505536,150553,01,01,02,05,0.0,44,948.0,1,0,,,0,00,782515,72907,62091,6209100,07,29,01,02,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,PA,1504208,150420,02,01,11,05,12.0,22,622.0,-1,1,,,0,00,623015,01414,01512,0151201,06,18,01,06,25,,,,,0000,,999,,99,999,99,,999,99
2012,4,PA,1505502,150550,01,03,02,01,0.0,44,933.0,1,0,,,0,00,623110,01414,01512,0151201,03,40,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2012,4,PA,1501402,150140,02,01,04,05,8.0,44,998.0,-1,0,,,0,00,421305,93033,96033,9603304,06,52,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2012,4,PA,1505536,150553,01,01,02,06,0.0,44,1000.0,1,0,,,0,00,715210,45217,41204,4120400,06,54,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2013,1,RN,2408102,240810,01,01,02,07,0.0,36,690.0,1,0,,,0,00,322230,85111,86101,8610101,07,39,02,08,22,,,,,0000,,999,,99,999,99,,999,99
2007,10,SP,3550308,355030,01,01,02,05,0.0,44,2126.0,1,0,,,0,,420135,000-1,78205,00000-1,07,33,02,02,19,1638,0000,0000,0092,0000,,013,,99,001,99,,046,99
2007,10,SP,3550308,355030,01,01,01,05,0.0,44,618.0,1,0,,,0,,414105,000-1,46427,00000-1,07,19,01,08,17,0775,0000,0000,0048,0000,,013,,99,001,99,,046,99
2007,10,SP,3527108,352710,01,01,02,01,0.0,44,574.0,1,0,,,0,,784205,000-1,10112,00000-1,07,30,01,02,13,9999,0000,0000,9999,0000,,003,,99,024,99,,005,99
2008,8,PE,2604106,260410,01,01,02,05,0.0,44,455.0,1,0,,,0,00,991405,51420,46427,4642701,04,43,02,08,17,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,8,PE,2611606,261160,02,01,06,07,2.0,44,465.0,-1,0,,,0,00,763210,18120,14126,1412601,06,48,02,02,11,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,8,PE,2609600,260960,02,01,04,02,5.0,44,425.0,-1,0,,,0,00,514120,70408,81125,00000-1,02,38,01,01,21,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2012,7,RN,2401107,240110,01,01,02,02,0.0,44,650.0,1,0,,,0,00,521110,52329,47814,4781400,06,25,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2009,5,PE,2616407,261640,01,01,01,05,0.0,44,671.0,1,0,,,0,00,121010,51349,46346,4634699,07,33,01,08,17,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2009,5,PE,2607901,260790,01,01,02,04,0.0,44,465.0,1,0,,,0,00,784105,52132,47121,4712100,07,24,01,02,16,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2014,11,SP,3550308,355030,01,01,02,05,0.0,44,1098.0,1,0,,,0,00,354125,52159,47130,4713001,07,19,02,02,16,0022,,,0007,0000,,013,,99,001,99,,046,99
2008,10,AL,2704302,270430,01,01,02,04,0.0,44,518.0,1,0,,,0,00,717020,45217,41204,4120400,02,51,01,08,15,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2704302,270430,01,01,01,01,0.0,20,189.0,1,1,,,0,00,422315,51187,46184,4618499,06,17,02,02,19,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2702801,270280,01,01,02,03,0.0,44,530.0,1,0,,,0,00,641015,71315,77314,7731400,04,22,01,08,25,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2700300,270030,02,01,04,04,6.0,44,792.0,-1,0,,,0,00,223405,52418,47717,4771701,09,26,02,02,16,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2705705,270570,01,01,02,05,0.0,44,415.0,1,0,,,0,00,783225,15954,11224,1122401,04,27,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2704302,270430,02,01,04,01,4.0,44,430.0,-1,0,,,0,00,142210,50202,45200,4520005,07,20,02,09,21,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2708600,270860,02,01,11,06,1.0,44,427.0,-1,0,,,0,00,622110,01139,01130,0113000,03,43,02,08,25,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2702108,270210,02,01,04,09,1.0,44,427.0,-1,0,,,0,00,622110,15610,10716,1071600,01,35,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2702306,270230,01,01,02,09,0.0,44,426.0,1,0,,,0,00,622110,15610,10716,1071600,04,27,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2707701,270770,01,01,02,04,0.0,44,567.0,1,0,,,0,00,991405,15610,10716,1071600,02,28,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2708600,270860,01,01,02,09,0.0,44,427.0,1,0,,,0,00,622110,15610,10716,1071600,02,31,01,02,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2708600,270860,02,01,04,09,13.0,44,427.0,-1,0,,,0,00,622110,15610,10716,1071600,01,41,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,10,AL,2708600,270860,02,01,06,09,1.0,44,651.0,-1,0,,,0,00,622110,15610,10716,1071600,02,36,01,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,4,RO,1100304,110030,01,01,02,01,0.0,44,830.0,1,0,,,0,,142105,50300,45307,4530703,07,38,02,02,16,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,4,RO,1100304,110030,01,01,01,01,0.0,44,460.0,1,0,,,0,,991405,50202,45200,4520001,03,17,01,08,21,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
2008,4,RO,1100114,110011,01,01,01,09,0.0,44,503.0,1,0,,,0,,516305,15113,10112,1011201,06,26,02,08,13,0000,0000,0000,0000,0000,,999,,99,999,99,,999,99
