ano,mes,sigla_uf,id_municipio,id_municipio_6,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,tempo_emprego,quantidade_horas_contratadas,salario_mensal,saldo_movimentacao,indicador_aprendiz,indicador_trabalho_intermitente,indicador_trabalho_parcial,indicador_portador_deficiencia,tipo_deficiencia,cbo_2002,cnae_1,cnae_2,cnae_2_subclasse,grau_instrucao,idade,sexo,raca_cor,subsetor_ibge,bairros_sp,bairros_fortaleza,bairros_rj,distritos_sp,regiao_administrativas_df,regiao_administrativas_rj,regiao_administrativas_sp,regiao_corede,regiao_corede_04,regiao_gov_sp,regiao_senac_pr,regiao_senai_pr,regiao_senai_sp,subregiao_senai_pr
2012,5,RO,1100205,110020,01,01,01,05,0.0,44,672.0,1,0,,,0,00,354145,51390,46397,4639701,06,27,01,02,17,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1101302,110130,01,01,01,01,0.0,44,672.0,1,0,,,0,00,521110,52310,47555,4755503,06,16,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1100023,110002,01,01,02,02,0.0,44,0.0,1,0,,,0,00,521110,52329,47814,4781400,07,22,02,09,16,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1100189,110018,01,01,01,02,0.0,44,690.0,1,0,,,0,00,521125,52230,47229,4722901,07,16,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1100189,110018,02,01,04,05,29.0,44,1210.0,-1,0,,,0,00,782510,60267,49302,4930202,07,57,01,02,20,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1100023,110002,02,01,04,04,4.0,44,622.0,-1,0,,,0,00,519935,50105,45111,4511101,07,20,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1100049,110004,02,01,11,03,1.0,44,672.0,-1,0,,,0,00,783225,52418,47725,4772500,07,24,01,09,16,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1100205,110020,02,01,06,04,1.0,44,1017.0,-1,0,,,0,00,632125,45136,43134,4313400,03,25,01,04,15,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1100205,110020,01,01,02,04,0.0,44,800.0,1,0,,,0,00,717020,45217,42995,4299501,05,23,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,5,RO,1100205,110020,02,01,06,06,14.0,44,638.0,-1,0,,,0,00,514120,51535,46796,4679699,07,34,02,08,17,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,02,01,06,04,0.0,44,819.0,-1,0,,,0,00,782305,60259,49230,4923002,05,21,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,01,01,02,05,0.0,44,648.0,1,0,,,0,00,784105,63401,52508,5250804,05,19,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,01,01,02,05,0.0,44,669.0,1,0,,,0,00,717020,70106,41107,4110700,02,42,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,02,01,06,07,1.0,44,705.0,-1,0,,,0,00,731150,74500,78205,7820500,07,29,02,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,01,01,02,07,0.0,44,705.0,1,0,,,0,00,731150,74500,78205,7820500,07,29,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,01,01,01,08,0.0,44,674.0,1,0,,,0,00,783105,74705,81214,8121400,05,19,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,01,03,01,07,0.0,44,622.0,1,0,,,0,00,623310,01457,01555,0155505,03,30,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,01,01,01,01,0.0,44,794.0,1,0,,,0,00,517420,70408,81125,8112500,06,29,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,01,01,02,01,0.0,44,1400.0,1,0,,,0,00,782510,60267,49302,4930201,05,36,01,02,20,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,02,01,04,09,55.0,44,705.0,-1,0,,,0,00,517330,74608,80111,8011101,06,33,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,02,01,06,09,8.0,44,705.0,-1,0,,,0,00,517330,74608,80111,8011101,07,26,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,02,01,06,04,20.0,44,700.0,-1,0,,,0,00,331105,80144,85121,8512100,08,43,02,08,23,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,02,01,04,03,19.0,44,1062.0,-1,0,,,0,00,322205,85138,86305,8630503,07,24,01,09,22,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,02,01,04,05,16.0,44,669.0,-1,0,,,0,00,717020,45217,41204,4120400,04,21,02,02,15,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,02,01,04,05,11.0,44,669.0,-1,0,,,0,00,717020,45217,41204,4120400,05,37,02,02,15,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,01,01,02,06,0.0,44,941.0,1,0,,,0,00,519110,63401,52508,5250803,03,30,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,02,01,04,06,2.0,44,648.0,-1,0,,,0,00,783215,63118,52125,5212500,04,22,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,AM,1302603,130260,01,01,02,05,0.0,44,705.0,1,0,,,0,00,783225,60267,49302,4930201,04,35,01,08,20,,,,,0000,,999,,99,999,99,,999,99
2012,8,SE,2800209,280020,02,01,06,01,4.0,44,622.0,-1,0,,,0,00,848310,15890,10996,1099699,05,25,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,8,SE,2800308,280030,02,01,04,01,7.0,44,945.0,-1,0,,,0,00,715210,45217,41204,4120400,07,28,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,8,SE,2801306,280130,01,01,02,09,0.0,44,622.0,1,0,,,0,00,622110,01139,01130,0113000,04,27,01,08,25,,,,,0000,,999,,99,999,99,,999,99
2012,8,SE,2801306,280130,01,01,02,09,0.0,44,637.0,1,0,,,0,00,622110,01139,01130,0113000,02,37,01,04,25,,,,,0000,,999,,99,999,99,,999,99
2012,8,SE,2800308,280030,02,01,04,04,10.0,44,623.0,-1,0,,,0,00,414215,52434,47547,4754701,06,40,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2012,8,SE,2800308,280030,02,01,04,03,37.0,36,745.0,-1,0,,,0,00,521110,52329,47814,4781400,06,35,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,8,SE,2802908,280290,01,01,02,04,0.0,44,622.0,1,0,,,0,00,752305,26417,23427,2342702,03,30,01,02, 2,,,,,0000,,999,,99,999,99,,999,99
2012,8,SE,2800308,280030,01,01,02,02,0.0,44,947.0,1,0,,,0,00,142305,52329,47814,4781400,07,40,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2504603,250460,02,01,04,03,3.0,44,622.0,-1,0,,,0,00,623310,15890,10996,1099699,05,35,02,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2513703,251370,01,01,02,02,0.0,44,1005.0,1,0,,,0,00,782305,52329,47814,4781400,05,31,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2507507,250750,01,01,02,03,0.0,44,655.0,1,0,,,0,00,914405,50300,45307,4530703,07,29,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2504009,250400,01,01,02,02,0.0,44,622.0,1,0,,,0,00,784105,52132,47121,4712100,07,18,01,09,16,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2504009,250400,02,01,06,06,9.0,44,799.0,-1,0,,,0,00,521105,51195,46192,4619200,07,32,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2507507,250750,02,01,04,05,2.0,44,875.0,-1,0,,,0,00,715505,45233,42120,4212000,02,49,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2516201,251620,01,01,01,04,0.0,44,622.0,1,0,,,0,00,724440,28428,25420,2542000,03,17,01,08, 3,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2507507,250750,01,01,02,08,0.0,44,622.0,1,0,,,0,00,411005,85111,86101,8610101,07,36,02,02,22,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2503704,250370,02,01,04,01,0.0,44,640.0,-1,0,,,0,00,717020,71102,77110,7711000,07,23,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2507507,250750,02,01,43,04,1.0,44,790.0,-1,0,,,0,00,715210,45411,43215,4321500,08,24,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,4,PB,2510808,251080,01,01,01,04,0.0,44,570.0,1,0,,,0,00,784205,24724,20622,2062200,04,36,02,09,10,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2402501,240250,02,01,04,05,3.0,44,632.0,-1,0,,,0,00,622510,01392,01334,0133402,05,20,01,02,25,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2403251,240325,02,01,04,06,51.0,44,665.0,-1,0,,,0,00,414215,51322,46320,4632001,04,22,01,09,17,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2408102,240810,01,01,02,04,0.0,44,650.0,1,0,,,0,00,422315,80993,85996,8599603,07,25,02,08,23,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2408102,240810,01,03,02,02,0.0,44,810.0,1,0,,,0,00,715210,45217,41204,4120400,05,27,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2411205,241120,01,01,02,01,0.0,44,978.0,1,0,,,0,00,715205,45217,41204,4120400,05,42,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2411205,241120,01,01,02,01,0.0,44,630.0,1,0,,,0,00,717020,52442,47440,4744099,01,40,01,09,16,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2408102,240810,02,01,06,06,15.0,44,650.0,-1,0,,,0,00,414110,52442,47440,4744099,07,28,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2408102,240810,01,01,02,01,0.0,44,650.0,1,0,,,0,00,411005,74993,82997,8299799,07,23,02,09,19,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2408003,240800,02,03,04,07,6.0,44,676.0,-1,0,,,0,00,717020,45250,42928,4292802,06,24,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,8,RN,2408102,240810,01,01,02,04,0.0,44,630.0,1,0,,,0,00,717020,45217,41204,4120400,07,22,01,09,15,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2408102,240810,02,01,04,04,18.0,44,725.0,-1,0,,,0,00,422105,74500,78205,7820500,07,42,02,02,19,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2408102,240810,02,01,04,01,29.0,44,1020.0,-1,0,,,0,00,413110,74128,69206,6920601,09,30,02,02,19,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2408102,240810,01,01,02,04,0.0,44,891.0,1,0,,,0,00,715315,74209,71120,7112000,06,45,01,09,19,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2400208,240020,02,01,04,05,3.0,44,632.0,-1,0,,,0,00,622510,01392,01334,0133402,05,19,01,02,25,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2408904,240890,02,01,04,04,8.0,44,670.0,-1,0,,,0,00,828105,26417,23427,2342702,04,31,01,02, 2,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2408102,240810,02,01,04,06,21.0,8,1169.0,-1,0,,,0,00,231305,80152,85139,8513900,09,36,01,08,23,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2408102,240810,01,03,02,01,0.0,44,891.0,1,0,,,0,00,715210,45217,41204,4120400,05,49,01,02,15,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2403251,240325,01,01,02,02,0.0,36,650.0,1,0,,,0,00,521110,52493,47741,4774100,07,19,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2408102,240810,02,01,11,07,2.0,44,622.0,-1,0,,,0,00,992225,55131,55108,5510801,02,25,01,02,21,,,,,0000,,999,,99,999,99,,999,99
2012,11,RN,2408003,240800,01,01,02,01,0.0,44,850.0,1,0,,,0,00,517410,63118,52125,5212500,07,23,01,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100122,110012,02,03,04,01,2.0,44,3307.0,-1,0,,,0,00,715115,45225,42111,4211101,03,57,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100288,110028,01,03,01,01,0.0,44,622.0,1,0,,,0,00,623015,01422,01521,0152103,07,33,02,09,25,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100254,110025,02,01,04,02,11.0,44,700.0,-1,0,,,0,00,521105,52124,47113,4711302,07,46,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100205,110020,01,01,02,09,0.0,44,2237.0,1,0,,,0,00,724410,45250,42928,4292802,04,30,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100205,110020,01,01,01,01,0.0,44,672.0,1,0,,,0,00,773105,52329,47814,4781400,05,19,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100122,110012,02,01,04,02,45.0,44,1134.0,-1,0,,,0,00,422105,85146,86402,8640205,07,25,02,08,22,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100155,110015,01,01,02,03,0.0,44,687.0,1,0,,,0,00,412205,45330,42219,4221905,07,24,01,02,15,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100114,110011,01,01,01,09,0.0,24,622.0,1,1,,,0,00,233215,15113,10112,1011201,06,16,02,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100106,110010,02,01,06,01,6.0,44,700.0,-1,0,,,0,00,514320,51918,46931,4693100,06,20,02,08,17,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100205,110020,02,01,06,02,6.0,44,672.0,-1,0,,,0,00,521110,52329,47814,4781400,07,34,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100189,110018,02,03,06,02,4.0,44,622.0,-1,0,,,0,00,717020,01414,01512,0151201,04,25,01,04,25,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100122,110012,01,01,02,03,0.0,44,923.0,1,0,,,0,00,142320,52477,47849,4784900,07,29,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100205,110020,02,01,04,04,3.0,44,1000.0,-1,0,,,0,00,724110,45217,41204,4120400,05,20,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100809,110080,02,01,04,01,8.0,44,1500.0,-1,0,,,0,00,766230,22225,18130,1813001,07,32,01,08, 8,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100122,110012,02,01,04,03,7.0,44,933.0,-1,0,,,0,00,521110,51594,46893,4689399,07,23,01,02,17,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100304,110030,01,01,02,01,0.0,44,660.0,1,0,,,0,00,514320,74705,81214,8121400,07,42,02,09,21,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100304,110030,02,01,06,03,5.0,44,1200.0,-1,0,,,0,00,411005,45225,42111,4211101,07,25,02,09,15,,,,,0000,,999,,99,999,99,,999,99
2012,10,RO,1100023,110002,01,01,01,01,0.0,44,833.0,1,0,,,0,00,412110,91995,94308,9430800,07,38,01,09,21,,,,,0000,,999,,99,999,99,,999,99
2012,2,RN,2400208,240020,02,01,04,01,38.0,44,1495.0,-1,0,,,0,00,121010,52299,47245,4724500,09,50,02,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,2,RN,2408102,240810,01,01,02,02,0.0,44,622.0,1,0,,,0,00,421125,92622,82997,8299706,07,23,01,09,21,,,,,0000,,999,,99,999,99,,999,99
2012,2,RN,2409902,240990,01,01,02,06,0.0,44,622.0,1,0,,,0,00,784205,05126,03221,0322107,07,23,02,08,25,,,,,0000,,999,,99,999,99,,999,99
2012,2,RN,2408102,240810,02,01,06,03,3.0,44,622.0,-1,0,,,0,00,513205,55212,56112,5611201,04,25,01,08,21,,,,,0000,,999,,99,999,99,,999,99
2012,2,RN,2400208,240020,02,01,04,02,79.0,44,1530.0,-1,0,,,0,00,142105,52493,47636,4763602,08,22,01,08,16,,,,,0000,,999,,99,999,99,,999,99
2012,2,RN,2407104,240710,02,01,04,06,16.0,44,678.0,-1,0,,,0,00,763210,18120,14126,1412601,02,27,02,08,11,,,,,0000,,999,,99,999,99,,999,99
2012,2,RN,2408102,240810,02,01,43,06,3.0,44,630.0,-1,0,,,0,00,717020,45500,43304,4330403,02,33,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2704302,270430,02,01,06,05,0.0,44,652.0,-1,0,,,0,00,412205,52493,47890,4789099,07,27,01,02,16,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2704302,270430,01,01,02,01,0.0,44,652.0,1,0,,,0,00,521110,52418,47733,4773300,07,21,02,02,16,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2704302,270430,01,01,02,04,0.0,1,0.0,1,0,,,0,00,519110,55212,56112,5611201,07,46,01,09,21,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2704302,270430,02,01,04,05,26.0,44,1022.0,-1,0,,,0,00,411010,74993,82300,8230001,09,30,02,08,19,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2705507,270550,02,01,04,04,65.0,44,622.0,-1,0,,,0,00,514320,15423,10520,1052000,07,42,02,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2703205,270320,02,01,04,09,7.0,44,719.0,-1,0,,,0,00,622110,15610,10716,1071600,02,37,01,02,13,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2702306,270230,02,01,04,09,6.0,44,641.0,-1,0,,,0,00,622110,15610,10716,1071600,03,35,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2702306,270230,02,01,04,09,6.0,44,641.0,-1,0,,,0,00,622110,15610,10716,1071600,02,43,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2704302,270430,02,01,04,04,67.0,44,881.0,-1,0,,,0,00,782305,52248,47237,4723700,06,72,01,09,16,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2702306,270230,02,01,04,09,6.0,44,641.0,-1,0,,,0,00,622110,15610,10716,1071600,01,38,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2700102,270010,02,01,04,08,10.0,44,629.0,-1,0,,,0,00,717020,45292,42995,4299599,02,26,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2700102,270010,01,01,02,08,0.0,44,950.0,1,0,,,0,00,715545,45292,42995,4299599,02,22,01,08,15,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2707305,270730,02,01,04,09,7.0,44,641.0,-1,0,,,0,00,622110,15628,10724,1072401,02,41,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2707305,270730,02,01,04,09,7.0,44,641.0,-1,0,,,0,00,622110,15628,10724,1072401,02,25,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2707305,270730,02,01,04,09,17.0,44,641.0,-1,0,,,0,00,622110,15628,10724,1072401,03,35,01,08,13,,,,,0000,,999,,99,999,99,,999,99
2012,4,AL,2704302,270430,01,01,02,05,0.0,44,746.0,1,0,,,0,00,783220,60267,49302,4930202,03,38,01,02,20,,,,,0000,,999,,99,999,99,,999,99
2012,6,AL,2704302,270430,01,01,02,01,0.0,44,855.0,1,0,,,0,00,517330,74608,80111,8011101,07,40,01,09,21,{̱ c,{̱ c,{̱ c,{̱ c,0000,{̱,999,{̱,99999,99{̱,999,99,,
2012,6,AL,2701407,270140,01,01,02,09,0.0,44,803.0,1,0,,,0,00,411010,15610,10716,1071600,09,33,02,02,13,{̱ c,{̱ c,{̱ c,{̱ c,0000,{̱,999,{̱,99999,99{̱,999,99,,
2012,6,AL,2704302,270430,02,01,04,02,18.0,44,648.0,-1,0,,,0,00,513205,55190,55906,5590699,07,31,02,08,21,{̱ c,{̱ c,{̱ c,{̱ c,0000,{̱,999,{̱,99999,99{̱,999,99,,
2012,6,AL,2700300,270030,02,01,04,03,17.0,44,632.0,-1,0,,,0,00,731110,74608,80200,8020000,07,20,01,09,21,{̱ c,{̱ c,{̱ c,{̱ c,0000,{̱,999,{̱,99999,99{̱,999,99,,
2012,6,AL,2704302,270430,01,01,02,08,0.0,44,690.0,1,0,,,0,00,717020,45217,41204,4120400,02,28,01,08,15,{̱ c,{̱ c,{̱ c,{̱ c,0000,{̱,999,{̱,99999,99{̱,999,99,,
2012,3,MA,2105302,210530,02,01,04,04,37.0,44,749.0,-1,0,,,0,00,412205,85138,86305,8630503,05,48,02,08,22,,,,,0000,,999,,99,999,99,,999,99
